id,nb_sommets,nb_aretes,densite,instance_number,max_degree,min_degree,avg_degree,num_deg_one,count_triangles,total_triangles,fraction_closed_triangles,avg_count_triangles,max_count_triangles,min_count_triangles,avg_neighbor_deg,sum_neighbor_deg,degree_assortativity_coefficient,diameter,local_efficiency,avg_neighbor_clustering,avg_clustering_coefficient,is_acyclic,is_bipartite,is_connected,radius,matching_number,largest_eigenvalue,num_components,is_eularian,is_semi_eularian,g_is_planar,twin_free
2937,100,936,0.1890909090909091,1,29,11,18.72,0,1126,100,11.26,1.202991452991453,81,9,19.54293484499467,350.62729913376234,-0.009575947017124305,3,0.4959004876315214,0.19431082521745954,0.19431082521745954,0,0,1,2,50,31.64453634585565,1,0,0,0,1
2938,100,966,0.19515151515151516,10,32,12,19.32,0,1157,100,11.57,1.1977225672877847,104,8,20.008586556165863,319.7826739103154,-0.005826902974995647,3,0.4865461961675232,0.18870590422984226,0.18870590422984226,0,0,1,2,50,34.143157087961214,1,0,0,0,1
2939,100,969,0.19575757575757577,100,28,10,19.38,0,1195,100,11.95,1.2332301341589267,73,7,20.16852480432551,382.53556440323484,-0.05832794639289564,3,0.4953995998173573,0.19488668462699962,0.19488668462699962,0,0,1,2,50,30.8822412174191,1,0,0,0,1
2940,100,995,0.201010101010101,11,31,13,19.9,0,1259,100,12.59,1.265326633165829,86,13,20.58105159773429,368.047897469121,-0.020764450037177105,3,0.5041007136964043,0.19394505879084065,0.19394505879084065,0,0,1,2,50,33.50485859973914,1,0,0,0,1
2941,100,1029,0.20787878787878789,12,30,9,20.58,0,1438,100,14.38,1.3974732750242955,81,8,21.38218700462564,425.0759225728434,-0.05149775591085903,3,0.5321275388693228,0.20767568038502912,0.20767568038502912,0,0,1,2,50,33.09427711182776,1,0,0,0,1
2942,100,983,0.1985858585858586,13,30,13,19.66,0,1173,100,11.73,1.1932858596134284,73,12,20.41313595915073,345.1697831642088,-0.07890456637595006,3,0.49352962390464655,0.1862650757625558,0.1862650757625558,0,0,1,2,50,32.86213960023668,1,0,0,0,1
2943,100,1023,0.20666666666666667,14,32,12,20.46,0,1350,100,13.5,1.3196480938416422,95,10,21.24431265553151,402.40604072998883,-0.06903310226885644,3,0.5113415489594112,0.19662299187877147,0.19662299187877147,0,0,1,2,50,34.572367235818255,1,0,0,0,1
2944,100,973,0.19656565656565655,15,28,13,19.46,0,1199,100,11.99,1.2322713257965057,71,9,20.233494132126705,323.82806877096243,0.0150065104032951,3,0.49624693277357357,0.19071687311506938,0.19071687311506938,0,0,1,2,50,31.902937277924163,1,0,0,0,1
2945,100,1028,0.20767676767676768,16,30,12,20.56,0,1505,100,15.05,1.4640077821011672,100,11,21.474017175317936,407.78997622286886,-0.019090717690375,3,0.5325482539704476,0.212744700807965,0.212744700807965,0,0,1,2,50,33.51932320687129,1,0,0,0,1
2946,100,963,0.19454545454545455,17,27,10,19.26,0,1211,100,12.11,1.257528556593977,77,10,20.043419556264094,338.72226292272273,0.008286244139550978,3,0.5089169247829538,0.19791599575947402,0.19791599575947402,0,0,1,2,50,30.757848356484455,1,0,0,0,1
2947,100,994,0.2008080808080808,18,28,11,19.88,0,1260,100,12.6,1.267605633802817,74,11,20.56287070042873,372.2320885173558,-0.03340985793009494,3,0.5048972304498986,0.19558031093458475,0.19558031093458475,0,0,1,2,50,31.506362108136532,1,0,0,0,1
2948,100,991,0.20020202020202021,19,28,11,19.82,0,1279,100,12.79,1.2906155398587285,77,9,20.517185857270388,367.1398648059647,-0.018274568710308543,3,0.5096979693578088,0.1982902548952421,0.1982902548952421,0,0,1,2,50,32.10016397364959,1,0,0,0,1
2949,100,973,0.19656565656565655,2,29,11,19.46,0,1245,100,12.45,1.2795477903391572,81,6,20.210869429322184,362.1586056962004,0.0335793764920278,3,0.49866512944207675,0.19751901723119947,0.19751901723119947,0,0,1,2,50,32.1826298995127,1,0,0,0,1
2950,100,1014,0.20484848484848484,20,30,11,20.28,0,1357,100,13.57,1.3382642998027614,86,11,21.100887453303677,423.4231915357875,-0.014573369256231294,3,0.5166528161203138,0.20005589915514604,0.20005589915514604,0,0,1,2,50,33.05761655856406,1,0,0,0,1
2951,100,991,0.20020202020202021,21,28,12,19.82,0,1333,100,13.33,1.34510595358224,86,11,20.624342628569387,351.6057866458758,0.011625835024793,3,0.5232737229509532,0.20630937894085694,0.20630937894085694,0,0,1,2,50,31.877207322783462,1,0,0,0,1
2952,100,984,0.1987878787878788,22,27,11,19.68,0,1212,100,12.12,1.2317073170731707,68,9,20.33262710111227,345.9036005950961,-0.02948246168853346,3,0.5010526472925332,0.19204560419962224,0.19204560419962224,0,0,1,2,50,30.53738802194312,1,0,0,0,1
2953,100,1021,0.20626262626262626,23,30,11,20.42,0,1444,100,14.44,1.4142997061704212,101,10,21.296493770231876,404.28321744438733,-0.047657511449621916,3,0.5304838323054067,0.2119484953114745,0.2119484953114745,0,0,1,2,50,32.912755560278356,1,0,0,0,1
2954,100,1009,0.20383838383838385,24,32,9,20.18,0,1391,100,13.91,1.3785926660059464,91,4,21.036564211901364,418.8152463247958,0.003067750031917948,3,0.5177187493628923,0.20584983276208782,0.20584983276208782,0,0,1,2,50,34.49488566941966,1,0,0,0,1
2955,100,994,0.2008080808080808,25,29,10,19.88,0,1260,100,12.6,1.267605633802817,78,10,20.547233447212648,369.3674498764219,-0.03573599666217449,3,0.511591977306399,0.1964659154913199,0.1964659154913199,0,0,1,2,50,32.05609305887762,1,0,0,0,1
2956,100,978,0.19757575757575757,26,31,11,19.56,0,1268,100,12.68,1.296523517382413,95,9,20.361710540407454,383.3550314279954,-0.021308543891592015,3,0.5093358892609483,0.20031121448302006,0.20031121448302006,0,0,1,2,50,33.31261839503298,1,0,0,0,1
2957,100,978,0.19757575757575757,27,27,12,19.56,0,1236,100,12.36,1.2638036809815951,68,11,20.312660720362903,324.5035964637104,-0.06667404730757436,3,0.5093062117812174,0.199932370142284,0.199932370142284,0,0,1,2,50,30.87004318056189,1,0,0,0,1
2958,100,994,0.2008080808080808,28,31,11,19.88,0,1290,100,12.9,1.2977867203219315,84,11,20.808655180592563,435.22968237070745,-0.03876352113764605,3,0.5087398841547044,0.19905823654898158,0.19905823654898158,0,0,1,2,50,33.974726702052294,1,0,0,0,1
2959,100,969,0.19575757575757577,29,31,11,19.38,0,1238,100,12.38,1.2776057791537667,96,8,20.133132184735942,341.16774137505473,-0.024534519177514234,3,0.5110862727984485,0.20104315399854372,0.20104315399854372,0,0,1,2,50,33.25743530514198,1,0,0,0,1
2960,100,1007,0.20343434343434344,3,31,7,20.14,0,1356,100,13.56,1.3465739821251241,81,4,21.04981272164272,444.1671681364875,-0.07298780302041429,3,0.504329154914926,0.2019974948569697,0.2019974948569697,0,0,1,2,50,33.65681872318548,1,0,0,0,1
2961,100,1009,0.20383838383838385,30,29,12,20.18,0,1379,100,13.79,1.3666997026759167,85,13,20.866579271245552,352.9200068379978,-0.014871742181451294,3,0.5214055771794956,0.20655803780109575,0.20655803780109575,0,0,1,2,50,32.14666399686556,1,0,0,0,1
2962,100,984,0.1987878787878788,31,31,12,19.68,0,1263,100,12.63,1.2835365853658536,88,14,20.488763234983384,367.23352012507365,-0.03246853786154654,3,0.5114239833151764,0.19941797670533293,0.19941797670533293,0,0,1,2,50,33.38706485826885,1,0,0,0,1
2963,100,993,0.2006060606060606,32,31,12,19.86,0,1289,100,12.89,1.298086606243706,104,14,20.689904318339998,393.3004492499328,-0.04889200345808055,3,0.514729074084361,0.20020671040789828,0.20020671040789828,0,0,1,2,50,33.5590231933862,1,0,0,0,1
2964,100,945,0.19090909090909092,33,29,9,18.9,0,1155,100,11.55,1.2222222222222223,74,6,19.677683430116968,392.3308072980397,-0.04576094091810465,3,0.5060978681145779,0.19839899326466554,0.19839899326466554,0,0,1,2,50,31.416489404761847,1,0,0,0,1
2965,100,1032,0.2084848484848485,34,35,10,20.64,0,1519,100,15.19,1.4718992248062015,122,8,21.60565442490817,450.66193344372664,-0.027388109054118228,3,0.5318104287153461,0.21422241696633923,0.21422241696633923,0,0,1,2,50,36.99155843039978,1,0,0,0,1
2966,100,988,0.1995959595959596,35,29,10,19.76,0,1291,100,12.91,1.30668016194332,82,10,20.572602385781547,391.6219807262416,0.011957078537461129,3,0.50873653998407,0.19999042745844725,0.19999042745844725,0,0,1,2,50,32.08171395807023,1,0,0,0,1
2967,100,1001,0.20222222222222222,36,30,9,20.02,0,1367,100,13.67,1.3656343656343657,91,4,20.94732417357679,419.90808866048957,0.019060367127888486,3,0.504399493121994,0.20258194908076896,0.20258194908076896,0,0,1,2,50,33.0009620100468,1,0,0,0,1
2968,100,970,0.19595959595959597,37,30,11,19.4,0,1215,100,12.15,1.2525773195876289,88,9,20.223147545640177,384.83930930852824,-0.009008906215855017,3,0.4986551070567115,0.19615109392974867,0.19615109392974867,0,0,1,2,50,32.83191522456648,1,0,0,0,1
2969,100,979,0.19777777777777777,38,30,9,19.58,0,1279,100,12.79,1.3064351378958121,86,9,20.4940742740598,389.22814037079416,0.011495454282531311,3,0.5027537085000529,0.19937665603814966,0.19937665603814966,0,0,1,2,50,32.740688639438886,1,0,0,0,1
2970,100,1029,0.20787878787878789,39,30,11,20.58,0,1483,100,14.83,1.4412050534499514,106,8,21.437778890324395,406.8193290683962,0.03318322133528882,3,0.526249257235783,0.20863775408361465,0.20863775408361465,0,0,1,2,50,33.41125958983233,1,0,0,0,1
2971,100,955,0.19292929292929292,4,29,9,19.1,0,1162,100,11.62,1.2167539267015708,91,7,19.94310047220709,359.04514200076915,0.0017456937956906603,3,0.4936238618684755,0.1925393286576794,0.1925393286576794,0,0,1,2,50,32.21448658284474,1,0,0,0,1
2972,100,979,0.19777777777777777,40,32,11,19.58,0,1311,100,13.11,1.3391215526046987,103,5,20.560864267168558,413.48791758800877,-0.0010265028933284864,3,0.5108973370334986,0.2052762356811842,0.2052762356811842,0,0,1,2,50,34.29316586003696,1,0,0,0,1
2973,100,981,0.19818181818181818,41,28,5,19.62,0,1310,100,13.1,1.3353720693170235,81,2,20.386271902296663,385.21750990517364,-0.01349516343933212,3,0.5201996368334808,0.2064432849918312,0.2064432849918312,0,0,1,2,50,30.882119691695088,1,0,0,0,1
2974,100,988,0.1995959595959596,42,32,10,19.76,0,1247,100,12.47,1.2621457489878543,96,7,20.678196302907022,393.6417045384881,-0.024367490866531564,3,0.4973484059355109,0.19464106955299038,0.19464106955299038,0,0,1,2,50,34.47912021365649,1,0,0,0,1
2975,100,958,0.19353535353535353,43,29,11,19.16,0,1168,100,11.68,1.2192066805845512,86,10,19.91363721214894,377.5754881861261,0.007914912632714198,3,0.488050311121342,0.19315889505593553,0.19315889505593553,0,0,1,2,50,32.02616573316502,1,0,0,0,1
2976,100,982,0.19838383838383838,44,33,9,19.64,0,1281,100,12.81,1.304480651731161,108,5,20.397444646323002,407.21716559535645,0.010238635136138121,3,0.5083370420987834,0.20041151261629792,0.20041151261629792,0,0,1,2,50,35.06184305566073,1,0,0,0,1
2977,100,1011,0.20424242424242425,45,29,12,20.22,0,1372,100,13.72,1.3570722057368942,83,12,20.955283616843356,354.4244054372064,-0.0032625637460028914,3,0.5186721188326744,0.2035882042619061,0.2035882042619061,0,0,1,2,50,32.90137457400778,1,0,0,0,1
2978,100,973,0.19656565656565655,46,31,11,19.46,0,1249,100,12.49,1.2836587872559095,98,10,20.28338288156346,384.8957451363321,-0.014270030379147522,3,0.5095373573414553,0.19984187304232226,0.19984187304232226,0,0,1,2,50,33.47493025456864,1,0,0,0,1
2979,100,975,0.19696969696969696,47,29,12,19.5,0,1177,100,11.77,1.2071794871794872,77,13,20.16957807210723,361.9242329041276,-0.0441656564879173,3,0.5051824720215236,0.1910022648814731,0.1910022648814731,0,0,1,2,50,32.031016581291446,1,0,0,0,1
2980,100,1010,0.20404040404040405,48,35,12,20.2,0,1352,100,13.52,1.3386138613861387,98,13,21.011127616689784,373.2188434689404,-0.05610554239436928,3,0.5197803641786324,0.202377828154561,0.202377828154561,0,0,1,2,50,36.94094722949296,1,0,0,0,1
2981,100,1004,0.20282828282828283,49,30,10,20.08,0,1370,100,13.7,1.3645418326693226,93,5,20.85787060950409,375.6068030357396,-0.044951745256233216,3,0.5312224631300652,0.20877239382242446,0.20877239382242446,0,0,1,2,50,32.85453027130042,1,0,0,0,1
2982,100,998,0.2016161616161616,5,30,12,19.96,0,1323,100,13.23,1.3256513026052104,93,10,20.684516186517072,373.5217018434235,-0.0013696150419971796,3,0.514079758883433,0.20287903250469197,0.20287903250469197,0,0,1,2,50,33.23553661658699,1,0,0,0,1
2983,100,1002,0.20242424242424242,50,27,12,20.04,0,1336,100,13.36,1.3333333333333333,75,13,20.612625407061792,329.9790393588458,0.01932079015282233,3,0.5157488561169327,0.20268081754049583,0.20268081754049583,0,0,1,2,50,30.5012559195138,1,0,0,0,1
2984,100,964,0.19474747474747475,51,29,10,19.28,0,1225,100,12.25,1.270746887966805,75,8,20.0871741697655,381.2538594326545,0.03357249342542309,3,0.49098036932571043,0.19561038459169036,0.19561038459169036,0,0,1,2,50,31.955723213923626,1,0,0,0,1
2985,100,1018,0.20565656565656565,52,31,13,20.36,0,1345,100,13.45,1.3212180746561886,82,14,20.925217937468833,334.6548249135549,-0.06590789957660718,3,0.5190759784002789,0.2003689139466277,0.2003689139466277,0,0,1,2,50,33.34880722546067,1,0,0,0,1
2986,100,982,0.19838383838383838,53,30,11,19.64,0,1244,100,12.44,1.2668024439918533,83,6,20.396155078119758,388.62487390151944,-0.03297026329999141,3,0.5063732108392418,0.19692061687116155,0.19692061687116155,0,0,1,2,50,32.872281016651904,1,0,0,0,1
2987,100,979,0.19777777777777777,54,32,9,19.58,0,1293,100,12.93,1.32073544433095,102,6,20.56943025954139,406.67056262393754,-0.015562348499866006,3,0.5141703247764093,0.2027396434240962,0.2027396434240962,0,0,1,2,50,34.21037125706922,1,0,0,0,1
2988,100,972,0.19636363636363635,55,30,11,19.44,0,1236,100,12.36,1.271604938271605,85,9,20.14557653682946,342.78718701754923,-0.006391751602743371,3,0.5053091275149313,0.19942896428933324,0.19942896428933324,0,0,1,2,50,32.518955146994095,1,0,0,0,1
2989,100,987,0.1993939393939394,56,29,12,19.74,0,1269,100,12.69,1.2857142857142858,90,10,20.483545396290797,367.2692275894797,-0.044901490667734245,3,0.508968723652578,0.19908052259628628,0.19908052259628628,0,0,1,2,50,32.12543557689941,1,0,0,0,1
2990,100,999,0.2018181818181818,57,32,11,19.98,0,1352,100,13.52,1.3533533533533533,101,8,20.96461679922608,421.5453706037577,-0.01552012775339046,3,0.5125921138770315,0.20307107395679289,0.20307107395679289,0,0,1,2,50,34.57611078362023,1,0,0,0,1
2991,100,981,0.19818181818181818,58,30,12,19.62,0,1223,100,12.23,1.2466870540265036,84,12,20.24242527722274,304.13852082265925,-0.0572454621559709,3,0.5058975175310935,0.19560120065280642,0.19560120065280642,0,0,1,2,50,32.508859807639105,1,0,0,0,1
2992,100,1006,0.20323232323232324,59,32,11,20.12,0,1412,100,14.12,1.4035785288270377,100,7,21.094840372361524,443.7668196570509,-0.019587078716056572,3,0.5273643173782447,0.20959003040549384,0.20959003040549384,0,0,1,2,50,34.62074619809141,1,0,0,0,1
2993,100,992,0.20040404040404042,6,29,10,19.84,0,1290,100,12.9,1.3004032258064515,89,10,20.586419862268052,352.18079902915036,-0.054289706596193574,3,0.5143608311011514,0.20076281215504832,0.20076281215504832,0,0,1,2,50,31.84401279197301,1,0,0,0,1
2994,100,1010,0.20404040404040405,60,30,10,20.2,0,1377,100,13.77,1.3633663366336635,91,9,21.09663685307771,420.9588321634421,-0.02985652341711001,3,0.5188759878875613,0.20494801030340182,0.20494801030340182,0,0,1,2,50,33.4011094728011,1,0,0,0,1
2995,100,966,0.19515151515151516,61,29,12,19.32,0,1197,100,11.97,1.2391304347826086,79,10,20.09888319796448,360.5173943080342,0.003833497189319161,3,0.49581000030578903,0.19340289732360139,0.19340289732360139,0,0,1,2,50,32.1325558762275,1,0,0,0,1
2996,100,967,0.19535353535353536,62,29,10,19.34,0,1174,100,11.74,1.2140641158221304,90,5,19.988235154831422,377.6899864910148,0.015865827328704656,3,0.4901156688397601,0.1908516317347262,0.1908516317347262,0,0,1,2,50,31.800015718616798,1,0,0,0,1
2997,100,966,0.19515151515151516,63,32,9,19.32,0,1254,100,12.54,1.2981366459627328,89,5,20.292387572716727,405.70034786669413,-0.014443653479151827,3,0.4998426068004383,0.20065911846806478,0.20065911846806478,0,0,1,2,50,34.30177114235831,1,0,0,0,1
2998,100,996,0.2012121212121212,64,28,11,19.92,0,1283,100,12.83,1.288152610441767,77,13,20.555492863321525,370.72651793106,-0.008449913448388293,3,0.5061958661422458,0.19796620579581947,0.19796620579581947,0,0,1,2,50,31.94036367792438,1,0,0,0,1
2999,100,983,0.1985858585858586,65,27,10,19.66,0,1207,100,12.07,1.2278738555442523,71,10,20.214794974445198,303.1383451347091,-0.014952447747466662,3,0.49925228535167226,0.1911796396458868,0.1911796396458868,0,0,1,2,50,30.725379013823947,1,0,0,0,1
3000,100,1006,0.20323232323232324,66,29,11,20.12,0,1345,100,13.45,1.3369781312127236,85,10,20.98623251899527,399.598371575137,-0.05254513935902815,3,0.5116305350366906,0.20038631200096846,0.20038631200096846,0,0,1,2,50,32.073889228320006,1,0,0,0,1
3001,100,973,0.19656565656565655,67,34,12,19.46,0,1202,100,12.02,1.2353545734840699,111,11,20.132151954585225,323.570265203692,-0.026826942580308065,3,0.501858633922868,0.19353327689570118,0.19353327689570118,0,0,1,2,50,35.89457524577254,1,0,0,0,1
3002,100,968,0.19555555555555557,68,31,7,19.36,0,1304,100,13.04,1.3471074380165289,98,7,20.463861210132304,430.5698261106993,0.0331006696122715,3,0.5111968264649509,0.20651194287755367,0.20651194287755367,0,0,1,2,50,33.88832745147701,1,0,0,0,1
3003,100,983,0.1985858585858586,69,30,11,19.66,0,1219,100,12.19,1.2400813835198372,82,11,20.401625599466218,368.61054556484254,0.011938385774645718,3,0.48812196986562256,0.189418251461532,0.189418251461532,0,0,1,2,50,32.643670139046726,1,0,0,0,1
3004,100,979,0.19777777777777777,7,27,12,19.58,0,1255,100,12.55,1.281920326864147,69,6,20.40843154798729,325.90487792178993,-0.010562838802265564,3,0.5046705536234019,0.1986230933748702,0.1986230933748702,0,0,1,2,50,31.067624552223975,1,0,0,0,1
3005,100,992,0.20040404040404042,70,28,11,19.84,0,1261,100,12.61,1.2711693548387097,73,7,20.550322517855083,368.9421530323273,-0.024865925226532627,3,0.4963109813229437,0.19420680800556286,0.19420680800556286,0,0,1,2,50,31.447926193275762,1,0,0,0,1
3006,100,993,0.2006060606060606,71,32,9,19.86,0,1295,100,12.95,1.3041289023162135,84,4,20.8489119110366,434.9311315741649,-0.07231737505375292,3,0.5107796140743147,0.2006586846300526,0.2006586846300526,0,0,1,2,50,34.54907472187922,1,0,0,0,1
3007,100,982,0.19838383838383838,72,31,10,19.64,0,1247,100,12.47,1.269857433808554,99,8,20.419541489052666,388.5274159738173,0.002533182209503757,3,0.5097032442515959,0.19594741836735113,0.19594741836735113,0,0,1,2,50,33.26456913596158,1,0,0,0,1
3008,100,1007,0.20343434343434344,73,31,12,20.14,0,1357,100,13.57,1.3475670307845085,91,13,20.829856904613063,375.309762189509,-0.02745483408891707,3,0.5242138314652052,0.2048438891497942,0.2048438891497942,0,0,1,2,50,33.77875655933142,1,0,0,0,1
3009,100,977,0.19737373737373737,74,32,10,19.54,0,1290,100,12.9,1.3203684749232343,105,9,20.463360712736097,412.12856955527957,0.023720927035633086,3,0.505912171850972,0.20190498059859532,0.20190498059859532,0,0,1,2,50,34.4933294494402,1,0,0,0,1
3010,100,1015,0.20505050505050504,75,33,11,20.3,0,1440,100,14.4,1.4187192118226601,118,11,21.33114185717558,447.9117237414463,-0.019172123931997992,3,0.5189084298342928,0.20900600144526346,0.20900600144526346,0,0,1,2,50,35.54408983059237,1,0,0,0,1
3011,100,978,0.19757575757575757,76,26,10,19.56,0,1200,100,12.0,1.2269938650306749,66,9,20.303279982217717,344.28671642280955,0.021718587857878245,3,0.49267018486413244,0.18959896040081126,0.18959896040081126,0,0,1,2,50,30.706661465527514,1,0,0,0,1
3012,100,983,0.1985858585858586,77,32,9,19.66,0,1244,100,12.44,1.2655137334689726,105,6,20.550702453273132,390.065352839389,-0.02556631957857836,3,0.4978319945678261,0.1951307973846822,0.1951307973846822,0,0,1,2,50,34.35041158450269,1,0,0,0,1
3013,100,993,0.2006060606060606,78,30,8,19.86,0,1328,100,13.28,1.337361530715005,85,5,20.75579216723668,414.88861306042423,-0.03046977008436059,3,0.5147372383635811,0.2043298768323346,0.2043298768323346,0,0,1,2,50,32.95046666737873,1,0,0,0,1
3014,100,960,0.19393939393939394,79,27,11,19.2,0,1198,100,11.98,1.2479166666666666,77,9,19.974193864936158,318.6284843257021,0.017620763561521497,3,0.49403110264007744,0.19542369386146474,0.19542369386146474,0,0,1,2,50,30.99454765134514,1,0,0,0,1
3015,100,989,0.1997979797979798,8,32,11,19.78,0,1290,100,12.9,1.3043478260869565,91,9,20.729159965090854,394.2371259788062,-0.027348348939434337,3,0.5112490526471003,0.19908867694857157,0.19908867694857157,0,0,1,2,50,34.454985835855794,1,0,0,0,1
3016,100,999,0.2018181818181818,80,29,7,19.98,0,1352,100,13.52,1.3533533533533533,89,4,20.916983319390038,416.0938025201066,0.014444199766857407,3,0.513354159904008,0.20113777342347205,0.20113777342347205,0,0,1,2,50,32.44134454109012,1,0,0,0,1
3017,100,957,0.19333333333333333,81,32,11,19.14,0,1200,100,12.0,1.2539184952978057,98,6,20.089994831405836,402.3277112828145,-0.020347650016106576,3,0.5013940682679237,0.19782620401319867,0.19782620401319867,0,0,1,2,50,34.31901411643283,1,0,0,0,1
3018,100,976,0.19717171717171716,82,29,8,19.52,0,1248,100,12.48,1.278688524590164,87,4,20.418519026385034,410.91200914756973,-0.017617848839638215,3,0.49087618362780305,0.195824477656871,0.195824477656871,0,0,1,2,50,31.97329806742362,1,0,0,0,1
3019,100,971,0.19616161616161615,83,30,9,19.42,0,1250,100,12.5,1.2873326467559216,86,10,20.315754311313764,386.8058660396407,-0.0027164709800913765,3,0.5075244149478865,0.20003450446811644,0.20003450446811644,0,0,1,2,50,32.62720229766437,1,0,0,0,1
3020,100,999,0.2018181818181818,84,31,10,19.98,0,1356,100,13.56,1.3573573573573574,93,6,21.008680415101058,439.3808178231429,-0.05919085107350129,3,0.5200573809703467,0.20606719719203967,0.20606719719203967,0,0,1,2,50,33.57382912945755,1,0,0,0,1
3021,100,981,0.19818181818181818,85,30,11,19.62,0,1221,100,12.21,1.2446483180428134,92,7,20.220028683509945,363.3581021504283,-0.059171941723927216,3,0.5063026963802494,0.19621272300165407,0.19621272300165407,0,0,1,2,50,32.50827980155434,1,0,0,0,1
3022,100,999,0.2018181818181818,86,32,10,19.98,0,1334,100,13.34,1.3353353353353354,108,7,20.7708305846329,419.7403876529498,0.028553326377407116,3,0.5136298505701302,0.20090823742976652,0.20090823742976652,0,0,1,2,50,34.42549858059247,1,0,0,0,1
3023,100,995,0.201010101010101,87,31,10,19.9,0,1317,100,13.17,1.3236180904522612,106,5,20.558416679487788,393.2843607085522,-0.021107305060030078,3,0.5154027447709216,0.2024690154474015,0.2024690154474015,0,0,1,2,50,33.832779124871145,1,0,0,0,1
3024,100,958,0.19353535353535353,88,30,10,19.16,0,1192,100,11.92,1.244258872651357,82,5,20.023794245891484,381.24391654430605,-0.009154326552526638,3,0.49351698525342746,0.19577516490448288,0.19577516490448288,0,0,1,2,50,32.68121835156905,1,0,0,0,1
3025,100,973,0.19656565656565655,89,28,11,19.46,0,1230,100,12.3,1.264131551901336,79,10,20.28893270798751,365.05896751521885,-0.022800301437368144,3,0.501763931767128,0.19683767284375037,0.19683767284375037,0,0,1,2,50,31.61089897299944,1,0,0,0,1
3026,100,1036,0.20929292929292928,9,31,13,20.72,0,1437,100,14.37,1.3870656370656371,97,13,21.548506679608266,409.90832818884195,-0.07160131823846422,3,0.5318108820671422,0.20421411186319896,0.20421411186319896,0,0,1,2,50,33.89659532340062,1,0,0,0,1
3027,100,973,0.19656565656565655,90,28,9,19.46,0,1235,100,12.35,1.2692702980472765,73,8,20.271074056708986,361.5222220987435,-0.02082268498821267,3,0.5064504088296025,0.198450664497057,0.198450664497057,0,0,1,2,50,31.48807874012935,1,0,0,0,1
3028,100,984,0.1987878787878788,91,30,11,19.68,0,1231,100,12.31,1.2510162601626016,86,6,20.43752759123172,365.62514376735515,-0.05738164616551237,3,0.5032507563111663,0.19463930831136864,0.19463930831136864,0,0,1,2,50,32.67472065979633,1,0,0,0,1
3029,100,977,0.19737373737373737,92,29,10,19.54,0,1223,100,12.23,1.2517911975435005,86,8,20.33068187536885,365.0801049635217,0.013695099090339051,3,0.4965977061527946,0.19352460992597945,0.19352460992597945,0,0,1,2,50,31.76258181751311,1,0,0,0,1
3030,100,992,0.20040404040404042,93,30,12,19.84,0,1255,100,12.55,1.2651209677419355,83,13,20.53708383363656,367.86165087432875,-0.05721689656786485,3,0.5095612874787439,0.19710596545008913,0.19710596545008913,0,0,1,2,50,32.56067847117785,1,0,0,0,1
3031,100,1010,0.20404040404040405,94,29,10,20.2,0,1325,100,13.25,1.311881188118812,78,9,21.04787760099654,380.3407884590242,-0.02648608605903641,3,0.5096279566119205,0.19742010498595153,0.19742010498595153,0,0,1,2,50,32.89106581939394,1,0,0,0,1
3032,100,1003,0.20262626262626263,95,31,10,20.06,0,1336,100,13.36,1.3320039880358923,105,7,20.929426059939434,438.16353807497916,-0.029242031087140536,3,0.5204396947621897,0.20157128976986421,0.20157128976986421,0,0,1,2,50,33.87036047877689,1,0,0,0,1
3033,100,961,0.19414141414141414,96,32,7,19.22,0,1177,100,11.77,1.2247658688865766,103,3,20.10297623032889,400.8252737516232,-0.03414926995393504,3,0.4980443606097536,0.19410081853608926,0.19410081853608926,0,0,1,2,50,34.26924578922958,1,0,0,0,1
3034,100,981,0.19818181818181818,97,30,8,19.62,0,1262,100,12.62,1.2864424057084607,86,6,20.366013830668777,388.7175945565145,0.015873183988436755,3,0.5144913884842967,0.20086969407004035,0.20086969407004035,0,0,1,2,50,32.71199177991238,1,0,0,0,1
3035,100,979,0.19777777777777777,98,27,10,19.58,0,1165,100,11.65,1.1899897854954036,79,9,20.26015897755246,345.8341428163619,-0.0038086848252971,3,0.48274226201161247,0.18400253350668613,0.18400253350668613,0,0,1,2,50,31.23857707737531,1,0,0,0,1
3036,100,1007,0.20343434343434344,99,31,10,20.14,0,1309,100,13.09,1.2999006951340615,100,8,21.017166585823055,419.2214182536494,-0.03722827739792821,3,0.5000203826276067,0.1945471713304352,0.1945471713304352,0,0,1,2,50,33.48887154341015,1,0,0,0,1
3037,100,1455,0.29393939393939394,1,46,16,29.1,0,4080,100,40.8,2.804123711340206,299,34,29.871131161102962,626.0496160737847,-0.031082692108723862,2,0.6343892005770699,0.2922696844282671,0.2922696844282671,0,0,1,2,50,48.00199038424735,1,0,0,0,1
3038,100,1446,0.2921212121212121,10,41,18,28.92,0,3978,100,39.78,2.7510373443983402,229,51,29.538455945539358,588.4308439297987,0.020767992038978396,3,0.6320715878170268,0.2884571570050788,0.2884571570050788,0,0,1,2,50,43.565901385612406,1,0,0,0,1
3039,100,1447,0.2923232323232323,100,40,16,28.94,0,3955,100,39.55,2.733241188666206,225,33,29.649263578354304,653.3161725651544,-0.030692455398148397,3,0.6311330020045345,0.2867149390514122,0.2867149390514122,0,0,1,2,50,43.33480466113954,1,0,0,0,1
